iid,buying_info,CommentCount,page,sale_num,origin_price,favorRate,default_praise_count,tags,price,stock,img,title
30593907,10773人已抢,2832,23,10773,,98%,891,实惠|185	包装好|67	物流快|39	发货快|24	物流慢|24	服务不错|17	质量很好|15	和描述一致|12,1790,,http://b1.hucdn.com/upload/item/1804/24/36842585729301_750x750.jpg,百乐芬 香蕉牛奶蛋糕1000g整箱 营养早餐夹心面包办公室点心休闲零食品小吃批发
30549697,9162人已抢,3393,23,9162,,98%,1177,实惠|196	质量很好|146	质量不错|142	包装好|73	物流快|35	材质一般|33	发货快|29	正品|28	和描述一致|24	服务不错|19	质量一般|16,990,,http://b1.hucdn.com/upload/item/1806/13/80197623785657_800x800.jpg,【2包装】兰可欣纯棉化妆棉卸妆棉双面无印棉片薄粉扑省水洁面巾
30342310,19281人已抢,4388,23,19281,,98%,3067,实惠|198	包装好|78	质量很好|71	物流快|67	和描述一致|37	物流慢|34	服务不错|31	发货快|26	质量一般|8	是正品|7	大品牌|3,1990,,http://b1.hucdn.com/upload/item/1804/03/47415509390141_800x800.jpg,【10斤】2瓶2袋超值限量抢购不含荧光剂薰衣草香味植物洗衣液
30660119,21728人已抢,9437,23,21728,,98%,1827,包装好|193	外观漂亮|191	是正品|191	实惠|187	外观不好看|186	质量很好|102	物流快|102	大品牌|96	发货快|67	和描述一致|50	服务不错|30,2680,,http://b1.hucdn.com/upload/item/1712/30/21952921549133_800x800.jpg,gb好孩子 新生儿婴儿沐浴露橄榄洗发沐浴二合一500ml
30516501,10550人已抢,2074,23,10550,,97%,956,实惠|187	质量很好|128	无异味|36	颜色好看|25	好玩|22	物流快|17	质量一般|13	和描述一致|9	做工很好|9	物流慢|8	发货快|8,990,,http://b1.hucdn.com/upload/item/1612/14/00558798299120_640x640.jpg,启蒙小绕珠智力手眼协调玩具
30517057,3714人已抢,771,23,3714,,96%,995,实惠|129	质量很好|74	柔软舒适|50	抓地性不好|32	磨脚|24	质量一般|20	尺码合适|20	尺码偏大|18	和描述一致|11	质量差|9	不磨脚|8,3690,,http://b1.hucdn.com/upload/item/1809/18/58126020100353_800x800.jpg,亲亲泥巴童鞋2018秋新款儿童鞋女童小白鞋男童网鞋运动鞋宝宝鞋子透气网面
30601679,1921人已抢,4659,44,1921,,98%,241,味道好闻|200	是正品|198	实惠|197	外观不好看|197	正品|196	外观不错|186	包装好|111	质量不错|78	物流快|66	和描述一致|63	质量很好|50,4900,,http://b1.hucdn.com/upload/item/1810/17/55255453112015_800x800.jpg,送面膜3片+体验装3袋包 阿道夫去屑控油洗发水420g+护发素420g
30620605,205人已抢,65,43,205,,100%,0,质量很好|21	实惠|12	尺码不合身|11	和描述一致|2	服务不错|2	面料手感不错|2	款式不错|2	正品|1	跟描述一致|1	发货快|1	大品牌|1,11900,,http://b1.hucdn.com/upload/item/1708/29/10579522805476_800x800.jpg,巴拉巴拉童装女童运动裤儿童长裤秋装女小童宝宝裤子收脚
30701307,575人已抢,242,43,575,,99%,24,质量很好|75	实惠|62	尺码不合身|39	正品|19	是正品|14	衣服不错|8	面料手感不错|7	大品牌|3	物流快|3	款式不错|3	服务不错|2,8900,,http://b1.hucdn.com/upload/item/1803/16/98986521865476_800x800.jpg,巴拉巴拉童装女童裤子中大童休闲长裤儿童春秋弹力打底裤
30594404,1094人已抢,410,43,1094,,97%,110,实惠|142	质量很好|18	和描述一致|4	物流快|4	发货快|2	包装好|1,1790,,http://b1.hucdn.com/upload/item/1803/30/02215893479515_800x800.jpg,【宝妈必备★三年换新机】莱弗凯大风力家用专业吹风机
30556085,6691人已抢,1873,43,6691,,98%,157,实惠|190	正品|50	质量不错|39	物流快|31	质量很好|19	包装好|15	服务不错|12	物流慢|12	发货快|11	和描述一致|9	包装差|5,990,,http://b1.hucdn.com/upload/item/1709/18/02604987859496_800x800.jpg,【6支装】滋润保湿补水嫩滑手部肌肤护手霜防干裂改善粗糙细纹
30654586,4654人已抢,1646,43,4654,,96%,314,实惠|195	质量一般|71	质量很好|50	好玩|31	物流快|12	包装好|11	物流慢|10	发货快|8	无异味|7	颜色好看|5	服务不错|5,2880,,http://b1.hucdn.com/upload/item/1708/09/46041980435831_800x800.jpg,婴乐星 六款合一变形机器人变形金刚玩具超大汽车人
30620078,281人已抢,80,43,281,,99%,8,实惠|21	质量很好|18	尺码偏大|10	柔软舒适|4	磨脚|3	正品|3	和描述一致|2	做工差|1	质量差|1	质量一般|1	材质不错|1,16900,,http://b1.hucdn.com/upload/item/1612/23/92131402206092_800x800.jpg,巴拉巴拉童鞋女童公主鞋潮小童春季公主鞋
26210205,1526人已抢,563,43,1526,,99%,35,实惠|74	孩子喜欢|57	味道好|55	包装好|43	是正品|42	和描述一致|14	味道差|9	孩子不喜欢|8	物流快|6	生产日期新|5	大品牌|5,5150,,http://b1.hucdn.com/upload/item/1803/16/99622269299364_800x800.jpg,【新老包装随机发】英氏首尝亲衡加铁营养米粉300g
30309180,9662人已抢,4617,43,9662,,98%,1558,是正品|194	正品|193	实惠|189	外观不错|186	外观不好看|82	包装好|60	物流快|59	发货快|41	味道好闻|40	质量很好|39	和描述一致|37,2890,,http://b1.hucdn.com/upload/item/1807/11/04338500687208_800x800.jpg,【1000ml】飘柔洗发水兰花长效清爽去屑洗发露 送浴球和袋装洗发水
30485293,25900人已抢,9405,43,25900,,98%,459,质量不错|194	实惠|191	质量很好|191	正品|140	包装好|97	物流快|91	发货快|62	功效不错|54	和描述一致|52	服务不错|52	物流慢|30,1390,,http://b1.hucdn.com/upload/item/1611/26/33479408849496_600x600.jpg,2支装】防水防汗不晕染自动旋转双头眉笔不脱色持久自然一字眉初学者眉粉
26208982,1311人已抢,1108,43,1311,,99%,143,实惠|111	孩子喜欢|69	是正品|56	味道好|54	包装好|21	物流慢|13	大品牌|13	物流快|9	质量很好|7	和描述一致|6	味道差|6,4880,,http://b1.hucdn.com/upload/item/1705/02/28835461950883_800x800.jpg,亨氏经济装鸡肉蔬菜米粉 400g
30298578,3080人已抢,820,43,3080,,97%,886,实惠|130	正品|21	包装好|21	质量不错|9	物流快|8	质量很好|7	味道好闻|7	服务不错|6	功效不错|4	和描述一致|4	发货快|4,1990,,http://b1.hucdn.com/upload/item/1808/31/84103417323162_800x800.jpg,【月销过万！拍3支39！单支仅需13元】思尚小羊皮口红 持久滋润保湿不掉色
26208979,2178人已抢,1015,43,2178,,99%,235,实惠|118	孩子喜欢|81	味道好|69	是正品|41	大品牌|13	孩子不喜欢|12	包装好|11	物流快|9	生产日期新|8	味道差|7	和描述一致|7,4880,,http://b1.hucdn.com/upload/item/1705/02/29171749880883_800x800.jpg,亨氏经济装鳕鱼苹果营养米粉 400g
30639894,1806人已抢,527,43,1806,,98%,185,实惠|108	质量不错|12	质量很好|9	物流快|9	包装好|8	正品|7	功效不错|6	物流慢|4	服务不错|4	质量一般|2	大品牌|2,1890,,http://b1.hucdn.com/upload/item/1711/20/48579880883162_800x800.jpg,【全店39元3件】【送卸妆膜 带刷子】思尚腮红胭脂粉 自然好气色
26207932,705人已抢,415,43,705,,98%,51,实惠|41	孩子喜欢|35	味道好|30	是正品|17	包装好|9	物流慢|7	大品牌|5	质量很好|4	和描述一致|3	物流快|3	味道差|2,6690,,http://b1.hucdn.com/upload/item/1705/03/16188362630883_800x800.jpg,亨氏牛肉番茄营养米粉225g*2
29267801,2902人已抢,508,43,2902,,97%,1455,实惠|91	质量很好|76	质量一般|26	尺码合身|10	和描述一致|6	面料手感不错|6	物流慢|6	无色差|5	服务不错|4	款式不错|4	尺码偏大|3,2510,,http://b1.hucdn.com/upload/item/1709/17/23642736721267_776x776.jpg,【4条装A类】2-10岁纯棉儿童内裤女孩内裤三角女童内裤幼童宝宝内裤女
26196345,4011人已抢,1502,43,4011,,99%,86,实惠|184	孩子喜欢|144	味道好|129	包装好|43	是正品|26	味道差|21	发货快|18	孩子不喜欢|16	物流快|14	和描述一致|11	生产日期新|10,2980,,http://b1.hucdn.com/upload/item/1705/17/11775997380883_800x800.jpg,亨氏优加营养面条252g 西兰花香菇/胡萝卜/菠菜/南瓜
30653928,2606人已抢,838,43,2606,,98%,60,实惠|170	质量很好|70	无异味|35	和描述一致|27	包装好|16	是正品|16	物流快|9	材质一般|5	材质差|5	服务不错|4	物流慢|3,4500,,http://b1.hucdn.com/upload/item/1809/13/23950971785616_800x800.jpg,迪士尼儿童保温杯宝宝吸管杯一杯两用不锈钢保温水壶带手柄背带水壶3D硅胶套防摔防掉
30614123,4069人已抢,793,43,4069,,98%,1832,实惠|198	质量很好|83	无异味|15	颜色好看|10	质量一般|6	物流快|6	和描述一致|4	物流慢|3	服务不错|1	发货快|1	手感好|1,1480,,http://b1.hucdn.com/upload/item/1805/14/84065102827727_800x800.jpg,全套10本婴幼儿童书撕不烂早教翻翻书启蒙早教卡益智早教玩具书识字卡圈圈书
30635155,5648人已抢,1600,43,5648,,97%,21,实惠|191	质量不错|75	包装好|56	正品|52	质量很好|49	功效不错|36	物流快|35	服务不错|23	味道好闻|22	和描述一致|20	味道不好闻|9,3990,,http://b1.hucdn.com/upload/item/1804/02/52363721920815_800x800.jpg,【温和不刺激 孕妇可用】Nico哑光口红持久不掉色滋润保湿唇膏不脱色
29311839,2895人已抢,1025,43,2895,,99%,51,是正品|191	实惠|108	发货快|16	包装好|11	和描述一致|8	孩子喜欢|7	物流快|4	味道好|3	质量很好|2	大品牌|2	物流慢|2,41900,,http://b1.hucdn.com/upload/item/1703/16/29295881295245_800x800.jpg,白金婴幼儿配方奶粉3段900g（1-3岁）*2
30619897,426人已抢,140,44,426,,99%,10,质量很好|42	实惠|38	尺码不合身|36	正品|7	面料手感不错|7	衣服不错|6	是正品|5	尺码偏大|5	款式不错|4	无色差|4	质量一般|2,11900,,http://b1.hucdn.com/upload/item/1801/09/93437140115476_800x800.jpg,巴拉巴拉童装女童休闲裤幼童裤子春装长裤
30574435,977人已抢,250,44,977,,98%,217,实惠|31	质量很好|3	物流快|2	和描述一致|2	物流慢|1	是正品|1	服务不错|1	包装好|1,1500,,http://b1.hucdn.com/upload/item/1707/17/72518866160801_800x800.jpg,海保罗三文鱼肠、鳕鱼肠、海鲜鱼肠90g*2袋
30619194,424人已抢,118,44,424,,100%,11,质量很好|30	实惠|28	尺码不合身|17	正品|13	衣服不错|7	是正品|5	款式不错|3	尺码合身|2	面料手感不错|2	物流快|2	和描述一致|2,25900,,http://b1.hucdn.com/upload/item/1801/09/00052068195476_800x800.jpg,巴拉巴拉童装女童连衣裙幼童裙子春季淑女裙
29311788,6214人已抢,3396,44,6214,,98%,110,是正品|195	实惠|184	包装好|89	发货快|52	不上火|46	物流快|42	物流慢|25	和描述一致|21	质量很好|21	服务不错|13	大品牌|11,26800,,http://b1.hucdn.com/upload/item/1703/22/71907268025245_800x800.jpg,【效期至19年2月】荷兰牛栏婴儿奶粉2段 850g*2（6-10个月）
30561151,1352人已抢,340,44,1352,,99%,402,实惠|44	质量很好|22	和描述一致|4	包装好|3	物流快|2	服务不错|2	是正品|1,3800,,http://b1.hucdn.com/upload/item/1705/28/54484334172276_800x800.jpg,物生物便携泡茶杯茶水分离玻璃杯女创意可爱随手杯过滤杯子花茶杯
30315611,2286人已抢,529,44,2286,,97%,630,外观不错|187	实惠|149	正品|45	是正品|36	味道好闻|23	外观不好看|16	包装好|12	质量不错|9	物流快|8	质量很好|6	发货快|4,1990,,http://b1.hucdn.com/upload/item/1806/14/52997470957362_800x800.jpg,【限量秒杀】【超值价购发水发素】多芬发水发素组合共3瓶
30612033,7093人已抢,2522,44,7093,,98%,273,质量很好|197	实惠|195	质量一般|79	面料手感不错|55	正品|31	尺码偏大|29	尺码合身|29	手感不错|27	和描述一致|24	穿着效果好|21	尺码偏小|21,3990,,http://b1.hucdn.com/upload/item/1712/15/06663027871851_800x800.jpg,【爆款低价抢】南极人纯棉内衣套装男童薄款家居服儿童纯棉秋衣秋裤
30657255,209人已抢,56,44,209,,97%,51,实惠|20	外观不错|18	质量不错|2	质量很好|2	外观不好看|1	包装好|1	快递不错|1	正品|1,1390,,http://b1.hucdn.com/upload/item/1805/25/30090995004011_800x800.jpg,【4包共80片】洁婷棉柔透气酷卫生护垫 量少日用卫生巾145mm
30286239,982人已抢,373,44,982,,97%,66,实惠|79	功效不错|10	正品|10	质量不错|7	包装好|7	是正品|6	物流快|4	物流慢|3	味道好闻|3	质量一般|2	质量很好|1,1350,,http://b1.hucdn.com/upload/item/1808/06/24053182398225_800x800.jpg,【买1送4】遮瑕气垫CC霜防水防汗保湿隔离控油bb粉底液持久不脱妆
30509437,3590人已抢,801,44,3590,,96%,1120,实惠|184	柔软舒适|118	质量很好|69	尺码偏小|59	尺码合适|22	质量一般|15	无色差|11	和描述一致|11	质量差|9	款式不错|7	物流快|6,2880,,http://b1.hucdn.com/upload/item/1803/17/77642916108536_750x750.jpg,品位丹妮秋季韩版套脚纯色平跟时尚单鞋孕妇柔软防滑四季小皮鞋女鞋
26208616,1071人已抢,297,44,1071,,99%,76,实惠|62	味道好|40	孩子喜欢|37	是正品|16	味道差|9	孩子不喜欢|9	和描述一致|9	包装好|6	质量很好|5	生产日期新|2	大品牌|2,5220,,http://b1.hucdn.com/upload/item/1703/17/37674121210912_800x800.jpg,伊威辅食宝宝营养原味+三文鱼+核桃米粉200g*3盒
30638188,3806人已抢,1119,44,3806,,96%,643,实惠|189	正品|63	质量不错|46	是正品|11	清洁度强|9	物流快|9	味道不好闻|8	质量很好|8	味道好闻|7	包装好|4	服务不错|4,990,,http://b1.hucdn.com/upload/item/1704/03/65940833878844_800x800.jpg,【买二送一 】泰国white芦荟胶去黑头水撕拉型鼻贴
30594225,1175人已抢,367,44,1175,,99%,34,效果不错|62	吸收好|39	是正品|35	实惠|22	宝宝很爱吃|21	发货快|4	包装好|4	物流快|3	宝宝不爱吃|1	价格贵|1	大品牌|1,10800,,http://b1.hucdn.com/upload/item/1712/15/09911797200237_800x800.jpg,紫锥菊滴剂29.6ml 紫雏菊进口婴幼儿童宝宝三驾马车防感冒
30582033,1965人已抢,406,44,1965,,97%,666,实惠|142	外观不错|127	质量不错|31	质量很好|31	外观不好看|17	质量一般|7	正品|7	物流快|4	发货快|3	包装好|2	质量差|1,990,,http://b1.hucdn.com/upload/item/1807/25/88477877147016_800x800.jpg,20支家庭清洁呵护牙龈细毛牙刷 成人竹炭软毛家用套装牙刷包邮 欧凯斯
30568602,307人已抢,90,44,307,,98%,16,实惠|29	质量很好|22	和描述一致|3	显瘦|3	尺码偏小|2	包装好|1	尺码偏大|1	合身|1	尺码合适|1	质量一般|1	手感好|1,3990,,http://b1.hucdn.com/upload/item/1711/28/30474299799352_800x800.jpg,森马长袖衬衫男士休闲撞色波点衬衣
30371909,1708人已抢,659,44,1708,,97%,32,实惠|77	质量很好|51	质量一般|14	好玩|7	和描述一致|6	物流慢|4	服务不错|4	无异味|3	发货快|3	包装好|3	颜色好看|2,1990,,http://b1.hucdn.com/upload/item/1709/06/93267542254650_800x800.jpg,贝恩施儿童画板彩色磁性画板写字板小黑板宝宝涂鸦画画玩具1-3岁
30612812,5113人已抢,2069,44,5113,,98%,248,实惠|189	是正品|34	包装好|26	物流慢|23	物流快|11	质量很好|11	和描述一致|8	发货快|7	服务不错|7	质量一般|1	大品牌|1,990,,http://b1.hucdn.com/upload/item/1607/12/13334074081411_800x800.jpg,【限量秒杀】海南特产 南国食品特浓椰子糖82gX2袋
30585863,15840人已抢,4123,44,15840,,99%,65,实惠|172	包装好|132	质量很好|57	物流快|49	物流慢|47	服务不错|35	发货快|21	和描述一致|13	是正品|12	大品牌|11,2190,,http://b1.hucdn.com/upload/item/1708/21/84932644786728_800x800.jpg,【好吃不上火】【真心焦糖瓜子1000g】一级葵花籽五香原香坚果休闲零食炒货
30449912,19529人已抢,7212,44,19529,,99%,1953,实惠|198	质量不错|195	质量很好|195	外观不错|194	外观不好看|109	正品|108	和描述一致|104	包装好|66	物流快|65	质量一般|33	发货快|26,1360,,http://b1.hucdn.com/upload/item/1805/21/08156637564732_800x800.jpg,【10件套】【8支牙刷+2支小苏打牙膏】卡诗兰情侣卡通人偶成人家庭软毛牙刷
30625088,639人已抢,222,42,639,,96%,42,实惠|49	柔软舒适|38	质量很好|34	质量一般|8	无色差|6	质量差|5	材质不错|5	款式不错|5	尺码合身|4	物流快|3	发货快|2,4900,,http://b1.hucdn.com/upload/item/1708/19/27506688082185_800x800.jpg,歌伊朵 【2018秋冬款】孕妇装秋冬款孕妇裤长裤新款韩版孕妇装孕妇打底休闲托腹裤
30612367,2849人已抢,777,42,2849,,97%,482,实惠|194	质量很好|190	尺码合身|22	手感不错|16	质量一般|15	面料手感不错|13	正品|10	和描述一致|8	穿着效果好|6	耐洗|5	无色差|5,1790,,http://b1.hucdn.com/upload/item/1801/14/03277269567978_800x800.jpg,昭鹤 宝宝彩棉内衣套装儿童秋衣秋裤内衣套装
26194070,2043人已抢,762,41,2043,,99%,121,实惠|103	味道好|96	孩子喜欢|90	味道差|25	孩子不喜欢|19	包装好|18	生产日期新|14	是正品|13	物流快|10	服务不错|5	质量很好|5,2790,,http://b1.hucdn.com/upload/item/1705/09/26414720200883_800x800.jpg,亨氏 瓶装佐餐泥素泥果菜泥113g*3瓶优惠套装 混合蔬果泥//甜嫩蔬菜泥
26210176,1430人已抢,551,41,1430,,98%,282,实惠|96	味道好|40	孩子喜欢|35	是正品|23	包装好|17	和描述一致|8	物流快|7	味道差|6	发货快|6	孩子不喜欢|6	服务不错|5,3950,,http://b1.hucdn.com/upload/item/1803/21/33006479089364_1000x1000.jpg,【新包装随机发】英氏益生元营养米粉225g*2盒
30502710,528人已抢,111,41,528,,98%,156,实惠|23	质量很好|5	质量一般|4	物流快|3	无异味|2	服务不错|1	好玩|1	发货快|1,1890,,http://b1.hucdn.com/upload/item/1712/21/27174844835506_750x750.jpg,1米1.2米1.5米折叠海洋球池围栏室内儿童帐篷宝宝海洋球玩具球池
