stock,searchId,third_category_id,totalCount,seconde_title,one_category_bannerList,productId,productName,one_category_id,supplierName,searchTitle,link_Url,secondTitle,seconde_id,one_category_title,title,tagPrice,price,categoryLevel3Name,categoryLevel2Name,page_seq,mainImageUrl,vip_Price
929,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,121223,能被高效吸收的维生素B,1915,香港城港国际贸易有限公司,保健品,https://h5.yit.com/product.html?product_id=121223,60粒，出油、长痘、冒闭口必备，能提高代谢、帮助舒缓疲劳，袋装方便携带,1918,健康,能被高效吸收的维生素B,35800,12800,营养与保健,保健品,4,https://img01.yit.com/media/f2378dd2-2c75-41f9-bfee-7df28a1b52f0.jpeg,12160
1620,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,80806,可高效吸收的海藻钙,1915,HEALTH ELEMENT 2009 LIMITED,保健品,https://h5.yit.com/product.html?product_id=80806,人体吸收率高达96%，经有机认证，天然植物提取成分，人体易吸收,1918,健康,可高效吸收的海藻钙,19900,15800,保健食品/膳食营养补充食品,保健品,4,https://img01.yit.com/media/330060c9-0454-49f9-aefc-ee36ab060a95.jpg,15010
3919,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,86738,怡能520益生菌礼盒装,1915,广州怡能生物科技有限公司,保健品,https://h5.yit.com/product.html?product_id=86738,美国杜邦菌株，含8株益生菌菌株，每包活菌含量达520亿，能减脂瘦身,1918,健康,怡能520益生菌礼盒装,47600,39800,保健食品/膳食营养补充食品,保健品,4,https://img01.yit.com/media/4ce13eb8-d98d-4b4f-990d-51fee552f6be.jpg,37810
292,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,114172,维骨力加钙片蓝版2瓶装,1915,HONGKONG VCHOICE LIMITED,保健品,https://h5.yit.com/product.html?product_id=114172,美国知名膳食补充剂品牌，适合膝盖不适的人群，以及关节需要保养的人群,1918,健康,维骨力加钙片蓝版2瓶装,38900,34900,营养与保健,保健品,4,https://img01.yit.com/media/d3406f27-0dab-4054-9b35-846b112d83fb.jpeg,33155
996,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,114175,维骨力加钙片白版,1915,HONGKONG VCHOICE LIMITED,保健品,https://h5.yit.com/product.html?product_id=114175,美国知名膳食补充剂品牌，适用于关节不适的人群,1918,健康,维骨力加钙片白版,38900,36900,营养与保健,保健品,4,https://img01.yit.com/media/8a24724f-3c2e-457b-94bb-c9618db62098.jpg,35055
3664,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,117182,美味又营养的低脂奶昔,1915,荔枝科技有限公司,保健品,https://h5.yit.com/product.html?product_id=117182,富含23种维生素和矿物质，质地浓稠、喝起来香香甜甜，很有饱腹感,1918,健康,美味又营养的低脂奶昔,29800,10900,美体塑身,保健品,4,https://img01.yit.com/media/f54a71dc-d8ed-4b45-b700-bbbc1026f78f.jpeg,10355
200,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,95479,强健骨骼关节灵维骨力,1915,ECO FARM NEW ZEALAND LIMITED,保健品,https://h5.yit.com/product.html?product_id=95479,澳洲马拉松跑团专用，每天一粒，保护关节、减轻关节疼痛，强化软骨结构,1918,健康,强健骨骼关节灵维骨力,19900,18900,营养与保健,保健品,4,https://img01.yit.com/media/a512e539-8b19-442a-af3b-051b5d1c2fbb.jpg,17955
321,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,95550,调节内分泌月见草油胶囊,1915,ECO FARM NEW ZEALAND LIMITED,保健品,https://h5.yit.com/product.html?product_id=95550,190粒，澳洲人气品牌，调节内分泌平衡，缓解经前不适，对皮肤也十分有益,1918,健康,调节内分泌月见草油胶囊,14900,14900,营养与保健,保健品,4,https://img01.yit.com/media/82147c61-b8c0-45c1-b056-6ee889b34ba6.jpg,14155
5245,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,104160,澳洲美白素颜丸,1915,"Oceania Technology Co., Limited",保健品,https://h5.yit.com/product.html?product_id=104160,能提亮肤色、淡化色斑，还能减缓衰老，吃了皮肤通透水嫩，好到天天想素颜,1918,健康,澳洲美白素颜丸,39900,22900,功能食品,保健品,4,https://img01.yit.com/media/fdc0b251-d73e-4131-ad46-d583dd637b31.jpeg,21755
349,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,114904,舒钙软胶囊+维骨力红版,1915,HONGKONG VCHOICE LIMITED,保健品,https://h5.yit.com/product.html?product_id=114904,美国知名膳食补充剂品牌，适合关节需要保养的人群,1918,健康,舒钙软胶囊+维骨力红版,36900,31900,营养与保健,保健品,4,https://img01.yit.com/media/156182b2-26a5-47d9-a6e0-b70da6d55ab9.jpeg,30305
376,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,120408,红参玛咖精华口服液,1915,"Hong Kong Ming Cross-Border Technology Co., Limited",保健品,https://h5.yit.com/product.html?product_id=120408,法国国民蜂蜜制品品牌，适合吸烟熬夜的男性，以及需要改善性能力的男性,1918,健康,红参玛咖精华口服液,22900,17500,营养与保健,保健品,4,https://img01.yit.com/media/3afa3a9d-649e-4cd1-a614-eb5fc6b89a6c.jpeg,16625
294,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,121219,改善失眠现象的睡眠片,1915,香港城港国际贸易有限公司,保健品,https://h5.yit.com/product.html?product_id=121219,安神静心、提高睡眠质量，缩短入睡时间，适合轻度失眠人群,1918,健康,改善失眠现象的睡眠片,39800,23800,营养与保健,保健品,4,https://img01.yit.com/media/3a74d851-6d1a-4d1e-8b7a-451ab322568c.jpeg,22610
2668,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,101576,美白抗氧化套装,1915,ECO FARM NEW ZEALAND LIMITED,保健品,https://h5.yit.com/product.html?product_id=101576,玫瑰果+葡萄籽，众多女明星推荐，提亮肤色、淡化色斑，促进胶原蛋白合成,1918,健康,美白抗氧化套装,30900,30900,营养与保健,保健品,4,https://img01.yit.com/media/788608e0-5b87-424e-8a64-aa5961bd49b0.jpg,29355
624,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,101597,改善睡眠的藏红花素颜丸,1915,ECO FARM NEW ZEALAND LIMITED,保健品,https://h5.yit.com/product.html?product_id=101597,入睡快、睡得香，提升气色、舒缓情绪，平衡内分泌激素，增强体内血液循环,1918,健康,改善睡眠的藏红花素颜丸,26800,26800,营养与保健,保健品,4,https://img01.yit.com/media/d31b699c-9ff8-4ee5-ad10-9a2f67fb8aed.jpg,25460
1938,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,109633,经典益生菌胶囊,1915,SILICOM TRADE HONGKONG LIMITED,保健品,https://h5.yit.com/product.html?product_id=109633,澳洲著名营养品品牌，适用于饮食不规律人群，以及肠胃不好的人群,1918,健康,经典益生菌胶囊,16900,11900,保健食品/膳食营养补充食品,保健品,4,https://img01.yit.com/media/2ee67e76-1ef4-4eff-914a-5a69373c1890.com/yit-prod/apigw/d4a046be-d9e7-4b03-8b69-f72561679bd9,11305
282,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,109751,蔓越莓益生菌胶囊,1915,SILICOM TRADE HONGKONG LIMITED,保健品,https://h5.yit.com/product.html?product_id=109751,澳洲著名营养品品牌，适用于成年女性,1918,健康,蔓越莓益生菌胶囊,16900,14900,保健食品/膳食营养补充食品,保健品,4,https://img01.yit.com/media/c9b878d4-954d-4fdb-9662-5f8f94036d83.jpeg,14155
188,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,113294,澳洲蛇麻草洋甘菊睡眠片,1915,云养邦（香港）有限公司,保健品,https://h5.yit.com/product.html?product_id=113294,天然草本植物提取物，舒缓情绪、安神、助眠，人体不会产生依赖性,1918,健康,澳洲蛇麻草洋甘菊睡眠片,26800,24800,保健食品/膳食营养补充食品,保健品,4,https://img01.yit.com/media/42178b8e-6804-4bf3-af6a-9962297732c2.jpeg,23560
19,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,113438,男女备孕营养素组合,1915,ECO FARM NEW ZEALAND LIMITED,保健品,https://h5.yit.com/product.html?product_id=113438,准爸爸、准妈妈必备，维持营养均衡、提升受孕率，保护胎儿健康发育,1918,健康,男女备孕营养素组合,64900,64900,保健食品/膳食营养补充食品,保健品,4,https://img01.yit.com/media/d7816c9d-47d7-49c0-b2cd-25a3b0df7fa5.jpeg,61655
78,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,93557,能提亮肤色的葡萄籽精华,1915,ECO FARM NEW ZEALAND LIMITED,保健品,https://h5.yit.com/product.html?product_id=93557,180粒，澳洲人气品牌，强大抗氧化能力，能淡化色斑，延缓皮肤衰老,1918,健康,能提亮肤色的葡萄籽精华,15900,14900,保健食品/膳食营养补充食品,保健品,4,https://img01.yit.com/media/cdd8ad9b-07fb-42d9-bc3e-f1066bb50034.jpg,14155
249,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,95564,黑蜂胶精华胶囊,1915,ECO FARM NEW ZEALAND LIMITED,保健品,https://h5.yit.com/product.html?product_id=95564,人体“软黄金”，清除毒素，提亮肤色，还能缓解醉酒，增强人体免疫机能,1918,健康,黑蜂胶精华胶囊,13900,12900,营养与保健,保健品,3,https://img01.yit.com/media/f739a448-26e7-4592-8e40-552fe9cd121d.jpg,12255
249,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,87573,澳洲进口深海鱼油1瓶装,1915,ECO FARM NEW ZEALAND LIMITED,保健品,https://h5.yit.com/product.html?product_id=87573,澳洲人气品牌，颗粒小，好吞咽，无腥味，富含Omega-3，各个年龄可用,1918,健康,澳洲进口深海鱼油1瓶装,30900,14900,营养与保健,保健品,3,https://img01.yit.com/media/d5d0449d-0d96-4924-a8fd-c18e7a19366d.jpg,14155
948,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,109634,女性益生菌胶囊,1915,SILICOM TRADE HONGKONG LIMITED,保健品,https://h5.yit.com/product.html?product_id=109634,澳洲著名营养品品牌，适合成年女性服用,1918,健康,女性益生菌胶囊,16900,14900,保健食品/膳食营养补充食品,保健品,3,https://img01.yit.com/media/e4e8bbc3-b649-458c-8685-c1703bdb7bbc.com/yit-prod/apigw/bc9079d8-c59e-4e59-8df2-afa305cc941b,14155
166,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,113295,澳洲奶蓟草护肝片,1915,云养邦（香港）有限公司,保健品,https://h5.yit.com/product.html?product_id=113295,熬夜人士必，备调理受损肝脏，帮助人体排毒、舒缓腹泻，防止肝脏脂肪沉积,1918,健康,澳洲奶蓟草护肝片,18900,15900,保健食品/膳食营养补充食品,保健品,3,https://img01.yit.com/media/47cbfabe-ab5a-469c-9003-52d4d7a33a51.com/yit-prod/apigw/c4f2c5c8-0d0a-4b36-ba8e-38e7c7f9f9c2,15105
969,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,121224,能被高效吸收的维生素C,1915,香港城港国际贸易有限公司,保健品,https://h5.yit.com/product.html?product_id=121224,120粒，能提亮肤色、淡化色斑，帮助增强人体免疫力，塑封小袋、方便携带,1918,健康,能被高效吸收的维生素C,35800,13800,营养与保健,保健品,3,https://img01.yit.com/media/40b6619f-b0f8-4afd-88ea-0d04b966b076.jpeg,13110
7745,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,85478,有益消化的益生菌,1915,广州怡能生物科技有限公司,保健品,https://h5.yit.com/product.html?product_id=85478,美国杜邦菌株，含6株益生菌菌株，每包活菌含量达360亿，能促进消化,1918,健康,有益消化的益生菌,16900,14500,保健食品/膳食营养补充食品,保健品,3,https://img01.yit.com/media/d168c7e4-e8e9-451c-b3a4-9f76e3727086.jpg,13775
79,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,88654,呵护女性的蔓越莓胶囊,1915,ECO FARM NEW ZEALAND LIMITED,保健品,https://h5.yit.com/product.html?product_id=88654,Swisse、30粒，呵护泌尿系统健康，抑菌排毒、美容养颜,1918,健康,呵护女性的蔓越莓胶囊,11800,10900,保健食品/膳食营养补充食品,保健品,3,https://img01.yit.com/media/a4254b34-d4f3-4ce1-81d7-5dc84d57f5d4.jpg,10355
70,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,88665,能排毒、抗氧化的护肝片,1915,ECO FARM NEW ZEALAND LIMITED,保健品,https://h5.yit.com/product.html?product_id=88665,120片装，澳洲人气品牌，护肝养肝，改善消化系统，调节新陈代谢,1918,健康,能排毒、抗氧化的护肝片,14800,13900,保健食品/膳食营养补充食品,保健品,3,https://img01.yit.com/media/9b03dc3e-01f7-468c-8bdd-3addf205f935.jpg,13205
287,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,88681,含有维生素D的钙片,1915,ECO FARM NEW ZEALAND LIMITED,保健品,https://h5.yit.com/product.html?product_id=88681,澳洲原装进口，钙含量高，含柠檬酸钙、维生素D，易吸收，不刺激肠胃,1918,健康,含有维生素D的钙片,13800,12000,保健食品/膳食营养补充食品,保健品,3,https://img01.yit.com/media/0f79d347-6602-47ba-8ef1-1896ab73b3ec.jpg,11400
497,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,121217,强健骨骼的氨糖软骨素片,1915,香港城港国际贸易有限公司,保健品,https://h5.yit.com/product.html?product_id=121217,针对骨关节问题，强健骨骼、增加骨密度，呵护关节健康,1918,健康,强健骨骼的氨糖软骨素片,35800,13800,营养与保健,保健品,3,https://img01.yit.com/media/7787f0be-7bbc-480c-8b60-1a9ef2c8ac29.jpeg,13110
100,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,101633,乳清蛋白增肌粉 7磅,1915,湖南西子电商品牌管理有限公司,保健品,https://h5.yit.com/product.html?product_id=101633,美国知名品牌，促进肌肉生长，保护肌肉围度，提高训练时的耐力和爆发力,1918,健康,乳清蛋白增肌粉 7磅,49900,45800,功能食品,保健品,3,https://img01.yit.com/media/52ae69b0-4542-41a9-965a-9e6da5a1d463.jpeg,43510
100,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,113308,女性综合叶酸营养素,1915,ECO FARM NEW ZEALAND LIMITED,保健品,https://h5.yit.com/product.html?product_id=113308,新西兰版、准妈妈必备，提升受孕率，保护胎儿健康发育，有助于产后恢复,1918,健康,女性综合叶酸营养素,32900,32900,保健食品/膳食营养补充食品,保健品,3,https://img01.yit.com/media/8c9f6009-da22-4d5d-a589-85cab17eef4e.jpeg,31255
2774,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,117063,新西兰液体黑糖 两瓶装,1915,上海趣辛国际贸易有限公司,保健品,https://h5.yit.com/product.html?product_id=117063,质地粘稠、呈糖浆状，糖分减半、微苦不甜，营养加倍，热量更低更健康,1918,健康,新西兰液体黑糖 两瓶装,17900,9900,保健食品/膳食营养补充食品,保健品,3,https://img01.yit.com/media/a0f23e80-0385-463f-ab30-0c4688e44842.jpeg,9405
378,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,94984,乳酸菌胶原蛋白液 3盒,1915,摩登贸易（香港）有限公司,保健品,https://h5.yit.com/product.html?product_id=94984,日本原装进口，小分子易被人体吸收，能补充胶原蛋白、调理肠道，方便携带,1918,健康,乳酸菌胶原蛋白液 3盒,116400,83800,保健食品/膳食营养补充食品,保健品,3,https://img01.yit.com/media/5b495b93-5b59-44f6-9072-b6b09b8439b7.jpg,79610
499,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,113285,澳洲美容饮品组合装,1915,ECO FARM NEW ZEALAND LIMITED,保健品,https://h5.yit.com/product.html?product_id=113285,补充胶原蛋白、易吸收，清除体内多余糖分，抗氧化、抗衰老,1918,健康,澳洲美容饮品组合装,61600,61600,保健食品/膳食营养补充食品,保健品,3,https://img01.yit.com/media/e0cc0861-9517-4e98-8b15-65ebad96fb1a.jpeg,58520
189,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,113297,澳洲马齿苋控糖片,1915,云养邦（香港）有限公司,保健品,https://h5.yit.com/product.html?product_id=113297,提升血糖代谢率，协调胰岛素工作，减少糖分在肠道的吸收，维持血压稳定,1918,健康,澳洲马齿苋控糖片,24800,24800,保健食品/膳食营养补充食品,保健品,3,https://img01.yit.com/media/1707b54a-4706-4efe-8fdd-14c5f614967a.com/yit-prod/apigw/09d67517-d243-4843-a492-0288515c5544,23560
551,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,113300,澳洲养胃粉 盒装,1915,云养邦（香港）有限公司,保健品,https://h5.yit.com/product.html?product_id=113300,独立小袋包装、一次一袋， 入口清甜、安全性高，能有效缓解各类胃部不适,1918,健康,澳洲养胃粉 盒装,15800,12800,保健食品/膳食营养补充食品,保健品,3,https://img01.yit.com/media/b42a4046-61f7-4edc-a727-ffa48f63db5b.jpeg,12160
195,938,1919,90,医药保健,https://h5.yit.com//activity/4705.html,120407,植物蜂蜜精华口服液,1915,"Hong Kong Ming Cross-Border Technology Co., Limited",保健品,https://h5.yit.com/product.html?product_id=120407,法国国民蜂蜜制品品牌，促进血液循环，适合需要改善血液循环的人群,1918,健康,植物蜂蜜精华口服液,17900,14000,营养与保健,保健品,3,https://img01.yit.com/media/d161c072-920f-4618-844b-32f8786d7633.jpeg,13300
