senior_class,senior_id,content,product_name,market_price,order_overdue,price_min,sale_mode,saled,saled_fee,summary,url,utime,Img800
数码配件,89,电源/电池,ZMI双模智能充电器+充电宝,109.0,1200,109.0,483,1098,11861854,一个设备，多种用途 / 5000mAh充沛电量 / 多协议快充 / USB口输出,http://home.mi.com/shop/detail?gid=102985,20181007 22:49:10,http://img.youpin.mi-img.com/800_pic/100990_453cecd09ef541382549a9e1dd428ebe.png
数码配件,89,适配器/线材,海备思Type-C多功能转换器,199.0,3600,199.0,301,1783,32935138,PD供电 HDMI接口 USB3.0接口 SD卡槽 TF卡槽 / 六大接口 轻薄设计 合金外观 / 小巧不占地 随行易携带 / 无需驱动 即插即用 / 不支持小米红米手机,http://home.mi.com/shop/detail?gid=103314,20180930 15:57:51,https://img.youpin.mi-img.com/800_pic/023adcc3f6b2621e3c1c8f1a33955af0.png
数码配件,89,适配器/线材,星卡三合一数据线,59.0,3600,59.0,301,8752,49566017,线长1米 / 苹果官方认证 / 多设备支持 / 多用途接口 Lightning、Type-C、Micro USB,http://home.mi.com/shop/detail?gid=102819,20181010 16:02:26,https://img.youpin.mi-img.com/800_pic/b322960447449072d3c18f09464389d4.png
数码配件,89,适配器/线材,凯芙拉编织苹果数据线,49.0,3600,47.0,301,13806,63409388,MFI认证，线长1m，花色编织，凯芙拉抗拉材质,http://home.mi.com/shop/detail?gid=101217,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/101217_52k8quwbch1k.png
数码配件,89,适配器/线材,小米Type-C 快速充电数据线,16.9,3600,16.9,483,3906,6345912,正反插拔，线长1.2m，支持5V 2.1A快速充电,http://home.mi.com/shop/detail?gid=102793,20181008 00:00:11,http://img.youpin.mi-img.com/800_pic/100345_0c439a6f8cf4e5e723bf052b782151ea.png
数码配件,89,适配器/线材,ZMI  USB充电器套装（双口）,49.0,3600,49.0,301,736,3288894,2个USB接口 /  支持QC3.0快充 / 轻巧圆润 方便携带 / 附带长度为1m的USB-C数据线（即Type-C数据线）,http://home.mi.com/shop/detail?gid=103663,20181010 11:05:08,https://img.youpin.mi-img.com/800_pic/c0d5f1f4ee3add6449f76d820d6bb509.png
数码配件,89,适配器/线材,青米3口USB电源适配器,49.0,7200,39.0,301,21529,909107366,3口USB，2A安全充电，多重保护,http://home.mi.com/shop/detail?gid=423,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/423_mwqjqavdsz0q.png
数码配件,89,适配器/线材,TUP2磁吸收纳线夹,25.0,3600,25.0,301,26337,58156630,高兼容度夹扣 / 实用磁吸底座 / 原始木纹质感,http://home.mi.com/shop/detail?gid=102099,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102099_1356f1b9b8e7ced64dc788e55aa44ecd.png
数码配件,89,适配器/线材,TUP磁吸收纳线夹,25.0,3600,25.0,301,1153,2734411,圆润多彩 / 三向线夹 / 磁吸设计 / 无痕背胶,http://home.mi.com/shop/detail?gid=103593,20180930 15:56:23,https://img.youpin.mi-img.com/800_pic/5cfbfe4dcd08a5feb4214119da3588e3.png
数码配件,89,适配器/线材,ZMI USB-C编织线,24.9,3600,19.9,301,22554,56239030,耐磨编织线，夜视灯光，便携扎带，磁吸配件,http://home.mi.com/shop/detail?gid=101131,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/101131_3586aa2959c2aa8f303900be5a42d228.png
数码配件,89,适配器/线材,小米二合一数据线,19.9,3600,19.9,483,3219,6737745,Type-C / Micro USB / 支持快充 / 安全保护 / 30cm、100cm长度可选,http://home.mi.com/shop/detail?gid=102792,20181008 00:00:24,http://img.youpin.mi-img.com/800_pic/100878_3c5ab0b4b5301156a02f7a2cf36531ec.png
数码配件,89,适配器/线材,小米USB充电器（2口）,49.0,3600,39.0,483,1551,5545648,兼容QC3.0的双口充电器/ 快速充电，速度很赞 / 8重品质保护使用更放心,http://home.mi.com/shop/detail?gid=102990,20181016 00:00:08,http://img.youpin.mi-img.com/800_pic/100877_efb965e878da1fa9b5acc2362f3537ac.png
数码配件,89,适配器/线材,小米USB充电器（4口）,69.0,3600,59.0,483,891,5201221,4个USB口，2A快充，多重安保,http://home.mi.com/shop/detail?gid=102991,20181016 00:00:08,http://img.youpin.mi-img.com/800_pic/158_1a1bc972bececd8f1a527c03d80b48eb.png
数码配件,89,适配器/线材,小米USB充电器60W快充版（6口）,129.0,3600,119.0,483,964,11563871,6口输出 / USB-C输出接口 / 支持QC3.0快充协议 / 总输出功率60W,http://home.mi.com/shop/detail?gid=102986,20181016 00:00:08,http://img.youpin.mi-img.com/800_pic/101172_6dabfa92fb376794809e03245ca7a680.png
数码配件,89,适配器/线材,小米USB充电器快充版（18W） 白色,29.9,3600,29.9,483,2859,8268434,支持苹果/安卓 美观耐用,http://home.mi.com/shop/detail?gid=102989,20180903 23:34:10,http://img.youpin.mi-img.com/800_pic/100628_eaec01a22ddb88fbc9d8c3052656d3df.png
数码配件,89,适配器/线材,小米USB充电器（10W） 白色,19.9,3600,19.9,483,448,872581,美观精致 / 小巧便携,http://home.mi.com/shop/detail?gid=102992,20180903 23:33:39,http://img.youpin.mi-img.com/800_pic/100629_6ca814aa085a67af5f28cc8f8fc7b1d7.png
数码配件,89,适配器/线材,小米USB-C电源适配器（65W）,129.0,3600,129.0,483,728,8780888,多协议快充 / 可折叠插脚,http://home.mi.com/shop/detail?gid=103268,20181014 23:59:59,http://img.youpin.mi-img.com/800_pic/102135_bgc11y4cc2l3.png
数码配件,89,适配器/线材,小米 USB-C 电源适配器 45W,99.0,3600,99.0,483,326,3123923,PD2.0 协议 / 精致小巧 / 可为 QC3.0 设备充电 / 附赠USB-C to USB-C数据线,http://home.mi.com/shop/detail?gid=103266,20181014 23:59:59,http://img.youpin.mi-img.com/800_pic/101111_3ee1f96a72cdc7fab9c5a970589b8a6c.png
数码配件,89,适配器/线材,小米USB-C数据线 编织线版,19.9,3600,19.9,483,1872,3562167,高强度纤维编织线体 / 一体化接口设计 / 结实耐用 / 线长1米,http://home.mi.com/shop/detail?gid=102994,20181007 22:55:53,https://img.youpin.mi-img.com/800_pic/a48bd11584fc1eab5f42fca993f95b72.png
数码配件,89,适配器/线材,ZMI苹果编织线,49.0,3600,49.0,483,2795,15765023,MFi认证 / 磁吸配件 / 适用于苹果设备,http://home.mi.com/shop/detail?gid=102997,20180903 23:32:45,http://img.youpin.mi-img.com/800_pic/100742_0e93718461d57134d9f65b456e5cf297.png
数码配件,89,适配器/线材,小米USB type-C数据线,14.9,3600,14.9,483,989,1445033,工艺精湛 经久耐用 / 环保材质 品质保障 / 充电迅速 传输稳定 / 全面严格测试 安全护航,http://home.mi.com/shop/detail?gid=102996,20181007 22:57:24,http://img.youpin.mi-img.com/800_pic/102229_d9012bfc4e89c191ff2c02bb14e9fa14.png
数码配件,89,适配器/线材,小米 Type-C to AUDIO转接线,9.9,3600,9.9,483,2989,2853838,优质材质／精湛工艺／轻巧便捷 / 线长90mm / 一端连接手机充电口 一端连接3.5mm耳机接口,http://home.mi.com/shop/detail?gid=102998,20180912 15:58:07,http://img.youpin.mi-img.com/800_pic/100879_03487222359f4b04ce530a819ad8e457.png
数码配件,89,适配器/线材,USB-C至HDMI多功能转接器,149.0,3600,149.0,483,333,4308671,一举多得的转接器，让你的笔记本更强大 / 4K高清输出 / USB 3.0高速传输 / PD2.0智能充电,http://home.mi.com/shop/detail?gid=103276,20181014 23:59:59,http://img.youpin.mi-img.com/800_pic/100645_251c33fa2100f27f3c0ff89739fbda0f.png
数码配件,89,适配器/线材,USB-C至Mini DisplayPort多功能转接器,149.0,3600,149.0,483,214,3072514,4K/60Hz 超高清输出，USB-C PD3.0 智能充电，数据传输,http://home.mi.com/shop/detail?gid=103277,20181014 23:59:59,http://img.youpin.mi-img.com/800_pic/100644_607f8a7e69ca81254b3d22de51c5004c.png
数码配件,89,适配器/线材,USB-C至VGA/千兆网口多功能转接器,199.0,3600,199.0,483,823,4660318,超级转接，方便快捷,http://home.mi.com/shop/detail?gid=100777,20181014 23:59:59,
数码配件,89,适配器/线材,USB3.0至千兆网口多功能转接器,129.0,3600,129.0,483,275,3534897,以一敌四 / 高效办公好搭档,http://home.mi.com/shop/detail?gid=103280,20180818 23:29:43,http://img.youpin.mi-img.com/800_pic/100890_0c343b2b9ff593426ccea1711ead45da.png
数码配件,89,适配器/线材,USB Type-C 转接头,5.0,3600,5.0,483,2646,1245274,USB Type-C 转接头,http://home.mi.com/shop/detail?gid=103278,20180818 23:17:01,http://img.youpin.mi-img.com/800_pic/72_fb1f05f0348f95ae62517b2ecf70f3cc.png
数码配件,89,适配器/线材,小米USB-C TO USB-C数据线 150cm,29.0,3600,29.0,483,442,1274560,支持5A电流，150cm线长，480Mbps高速传输,http://home.mi.com/shop/detail?gid=103279,20180818 23:16:44,http://img.youpin.mi-img.com/800_pic/a2738010cfbd48786f70fb6622f064b1.png
数码配件,89,适配器/线材,小米千兆网线 3米,19.9,3600,19.9,483,661,1290683,"24K镀金水晶头 / 最高支持1000Mbps传输 / 面条式扁平设计，方便打理 / 附赠魔术贴绑线，方便收纳  适用于 小米电视, 小米电视2S, 小米电视3, 小米电视主机, 小米盒子3, 小米盒子增强版, 小米盒子标准版, 小米路由器",http://home.mi.com/shop/detail?gid=103518,20180828 13:03:03,https://img.youpin.mi-img.com/800_pic/1a4e2e1a899bf0a6010b13b5f13cd328.png
数码配件,89,适配器/线材,小米千兆网线 1.5米,14.9,3600,14.9,483,808,1193149,"千兆超6类网线 / 24K镀金水晶头 / 最高支持1000Mbps传输 / 面条式扁平设计，方便打理 / 附赠魔术贴绑线  适用于 小米电视, 小米电视2, 小米电视2S, 小米电视3, 小米电视主机, 小米盒子3, 小米盒子增强版, 小米盒子标准版, 小米路由器",http://home.mi.com/shop/detail?gid=103517,20180828 13:02:51,https://img.youpin.mi-img.com/800_pic/5b7116aa78d3ba58afe47b13cf1309f1.png
数码配件,89,适配器/线材,小米千兆网线 0.5米,9.9,3600,9.9,483,1102,1064461,"24K镀金水晶头 / 最高支持1000Mbps传输 / 扁线设计 / 附赠魔术贴绑线  适用于 小米电视, 小米电视2, 小米电视2S, 小米电视3, 小米电视主机, 小米盒子3, 小米盒子增强版, 小米盒子标准版, 小米路由器",http://home.mi.com/shop/detail?gid=103516,20180828 13:02:39,https://img.youpin.mi-img.com/800_pic/6a9cdc72fcf07880366702d3aca40712.png
数码配件,89,适配器/线材,音乐蓝牙车充(弹片式),99.0,7200,99.0,301,9880,85441045,多车型适配，音乐播放，电瓶监测，车载充电,http://home.mi.com/shop/detail?gid=101479,20181007 23:59:58,http://img.youpin.mi-img.com/800_pic/101479_327gx85mt1sk6.png
数码配件,89,适配器/线材,小米车载充电器快充版,69.0,1800,69.0,483,2280,14932747,QC3.0 双口输出 / 智能温度控制 / 5重安全保护 / 兼容iOS&Android设备,http://home.mi.com/shop/detail?gid=102891,20180920 00:34:47,http://img.youpin.mi-img.com/800_pic/102319_32v2hjli71273.png
数码配件,89,适配器/线材,ZMI 车载双口充电器,59.0,3600,59.0,301,642,3639324,QC3.0认证，铜制机身，双USB智能输出,http://home.mi.com/shop/detail?gid=103648,20181009 14:17:02,https://img.youpin.mi-img.com/800_pic/818ef8f81340cfe083cdbdd081992db2.png
数码配件,89,适配器/线材,小米车载充电器  黑色,49.0,3600,39.0,483,2787,11173409,全金属外观，双USB智能输出,http://home.mi.com/shop/detail?gid=102892,20181016 00:00:06,http://img.youpin.mi-img.com/800_pic/94_9088dc16d3731913c8ed47b67d534f3b.png
数码配件,89,插线板,青米插线板（三孔位）,35.0,3600,35.0,301,32195,936018749,三位国标组合插线板，过载断电保护，高温阻燃,http://home.mi.com/shop/detail?gid=373,20181009 00:00:01,http://img.youpin.mi-img.com/800_pic/373_30hmbbbl2j9ap.png
数码配件,89,插线板,突破防雷6位插线板 带USB,149.0,3600,149.0,301,486,8361062,6位国标组合孔+3个USB接口 / 圆盘设计 大间距 / 750℃阻燃 铜内芯 过载保护 / 隐藏式提示灯 / 线长1.8m 带三叉的电源适配器 / 不支持16A的大功率电器,http://home.mi.com/shop/detail?gid=103818,20181006 23:13:28,https://img.youpin.mi-img.com/800_pic/4ed15a3203f54ca708c1dca212daea65.png
数码配件,89,插线板,米家插线板,24.9,3600,24.9,483,6748,30378353,儿童安全保护门 / 极简纤巧设计 / 750°C阻燃级别 / 三位长线版（5m）、三位基础版（1m）、六位、八位、五位、五位五控可选,http://home.mi.com/shop/detail?gid=102966,20180905 22:40:39,https://img.youpin.mi-img.com/800_pic/025be8d696d5562bab5fae6e53f3af67.png
数码配件,89,插线板,米家二位转换器,19.9,3600,19.9,483,4874,14398174,双国标组合插孔 / 双USB充电口 / 过载保护,http://home.mi.com/shop/detail?gid=102973,20180823 11:59:37,http://img.youpin.mi-img.com/800_pic/100905_2gekwzbd17g3.png
数码配件,89,插线板,青米智能插线板（5位国标组合插孔）,89.0,3600,89.0,301,14752,916131426,远程智动，自动核算电费，定时开关,http://home.mi.com/shop/detail?gid=374,20181009 00:00:01,http://img.youpin.mi-img.com/800_pic/374_3evyqx5k7cuvv.png
数码配件,89,插线板,小米插线板（含3口USB 2A快充）,49.0,3600,49.0,483,8061,39330041,"3个USB充电口,支持2A快充",http://home.mi.com/shop/detail?gid=102967,20180831 10:27:26,http://img.youpin.mi-img.com/800_pic/37_f5dde7cb4597e9d94f5891f6a14fcd1e.png
数码配件,89,插线板,米家四位四控插线板（含3口USB 2A快充）,89.0,3600,89.0,483,1023,9041092,四位分控 / 随用随开 / 满足更多用电需求,http://home.mi.com/shop/detail?gid=102972,20180818 22:54:42,http://img.youpin.mi-img.com/800_pic/100904_2c0603600f9d48ae5acde3227eaf35d3.png
数码配件,89,插线板,米家插线板6位基础版（含3口USB 2A快充）,79.0,3600,79.0,483,2544,19580536,新国标1mm线材，3个USB充电口，多重保护,http://home.mi.com/shop/detail?gid=102968,20180818 22:55:06,http://img.youpin.mi-img.com/800_pic/444_3f3a808a84115122ac129aec6b34b62c.png
数码配件,89,插线板,青米智能插线板（含3口USB 2A快充）,99.0,3600,99.0,483,485,4782267,含3个USB 5V2A快充接口 / 远程控制 / 定时开关 / 用电统计,http://home.mi.com/shop/detail?gid=102971,20180818 22:57:13,http://img.youpin.mi-img.com/800_pic/100627_6a8b783cd330841790947b8e177f11a6.png
数码配件,89,插线板,米家智能插线板,69.0,3600,69.0,483,1467,10001584,远程控制 / 定时开关 / 智能省电,http://home.mi.com/shop/detail?gid=102969,20180818 22:58:10,http://img.youpin.mi-img.com/800_pic/138_81043654ebab1e36895c55aaa22accdf.png
数码配件,89,插线板,小米电源线收纳盒,49.0,3600,39.0,483,907,4241782,防尘，绝缘，插线板专用，桌面好帮手,http://home.mi.com/shop/detail?gid=102794,20181016 00:00:09,http://img.youpin.mi-img.com/800_pic/100240_55555032eb3d3249afd4bf57ebe64d85.png
数码配件,89,电竞,米物智能鼠标垫,249.0,3600,239.0,301,4817,96761861,支持Qi无线充电 适用小米MIX 2S / 竞赛级PC膜 / 旋钮可调灯光 / 德国红点设计大奖 / 长420mm 宽260mm,http://home.mi.com/shop/detail?gid=102480,20180914 00:10:28,http://img.youpin.mi-img.com/800_pic/101261_3j3z6qli9c2co.png
数码配件,89,电竞,傲风有品定制电竞椅,999.0,5400,999.0,301,1494,143082032,加厚海绵坐垫 四级防爆气压杆 / 90°~155°调节 人体工学设计 / 五爪底盘 静音滚轮 可伸缩扶手 / 安装简单 游戏、办公、休息都舒服,http://home.mi.com/shop/detail?gid=102616,20181015 14:05:04,http://img.youpin.mi-img.com/800_pic/7bd6c7fdc80f98ef4626f6b9f2d50bca.png
数码配件,89,电竞,炽魂游戏机械键盘 青春版,399.0,3600,399.0,301,41,1531047,Cherry MX机械轴 / 104键全键无冲 / 悬浮式敲击体验 / 金属喷砂表面 / 线长1.8m / 游戏、办公都舒服,http://home.mi.com/shop/detail?gid=103765,20181008 15:38:56,https://img.youpin.mi-img.com/800_pic/4fd0aaefd6d07a39737681312bc90a75.png
数码配件,89,电竞,流彩光效电竞鼠标,349.0,3600,339.0,301,89,2677923,7200DPI / 专业游戏微动 / 约1600万色光效 / 游戏级组件 / 5套个性配置,http://home.mi.com/shop/detail?gid=102496,20181007 23:11:14,http://img.youpin.mi-img.com/800_pic/102496_7f9da44cdf0bae9a53d28b1937610269.png
数码配件,89,电竞,炽魂游戏机械键盘,699.0,3600,549.0,301,1554,60425725,Cherry MX机械轴 / Backlit动态背光 / 金属面板，全键无冲 / 五种轴体可选，104键，USB接口,http://home.mi.com/shop/detail?gid=100922,20181009 00:00:03,http://img.youpin.mi-img.com/800_pic/100922_cdb9960d7831ede9670b638dcbebddf2.png
数码配件,89,电竞,全景光效电竞鼠标,499.0,7200,449.0,301,643,27025043,欧姆龙游戏微动，12000DPI ，约1680万色，2018年iF设计大奖,http://home.mi.com/shop/detail?gid=100751,20180920 00:34:47,https://img.youpin.mi-img.com/800_pic/f7b2ee48b0ca9746be9bc13394b6ff84.png
数码配件,89,电竞,米物电竞鼠标垫,49.0,3600,49.0,301,5556,23606320,竞赛级PC表面 / 吸盘式橡胶底垫 / 办公游戏两用 / 长355mm 宽255mm,http://home.mi.com/shop/detail?gid=102478,20181009 00:00:03,http://img.youpin.mi-img.com/800_pic/102478_7667dccc97f37e38624dfbba230fdabc.png
数码配件,89,电竞,小米游戏耳机,349.0,3600,328.0,483,409,13939730,7.1虚拟环绕立体声引擎／LED 炫彩游戏光效 / 40mm石墨烯复合振膜／双麦克风 ENC 环境降噪技术／双接口可拆换技术,http://home.mi.com/shop/detail?gid=101636,20181016 00:00:08,http://img.youpin.mi-img.com/800_pic/101636_85df6dbc0f2b7c896b87a14f751b25a7.png
数码配件,89,电竞,小米游戏鼠标,249.0,3600,249.0,483,1072,22414028,有线or无线双模切换/7200DPI光学传感器/6个可编程按键/RGB炫彩灯光,http://home.mi.com/shop/detail?gid=103273,20181014 23:59:59,http://img.youpin.mi-img.com/800_pic/102134_5psq5rptgbm5.png
数码配件,89,电竞,小米游戏键盘,229.0,3600,229.0,483,1003,21853767,104键 / RGB动态背光 / 铝合金上盖 / 人体工学按键排序 / USB接口 / 含高低脚垫,http://home.mi.com/shop/detail?gid=103160,20181014 23:59:59,https://img.youpin.mi-img.com/800_pic/b0f73251f8c341e59d1a6b9cedc81e0a.png
数码配件,89,电竞,小米平板4,1099.0,3600,1099.0,483,776,105146600,骁龙660高端处理器 / 超长续航 / AI人脸识别 / 后置1300万 / 前置500万 / 金属机身 / 超窄边框,http://home.mi.com/shop/detail?gid=102679,20181010 21:17:34,http://img.youpin.mi-img.com/800_pic/51af823fda975b2f4dfad5251bc3b1d8.png
数码配件,89,电竞,小米Max3,1699.0,300,1699.0,483,1,199900,"6.9""全面屏，5500mAh大电量，支持快充，AI双摄，AI人脸识别，AI语音助手，分屏模式，3.5mm耳机接口",http://home.mi.com/shop/detail?gid=102718,20181012 23:59:59,http://img.youpin.mi-img.com/800_pic/6f5b4787782083f53f94ee766891966f.png
